编号,推算时间,表面位移_mm,非初始零值标记,局部差分突变候选标记,局部差分突变评分,趋势识别用位移_mm,稳健趋势位移_mm,原始速度_mm_h,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段编号,阶段名称,分阶段模型拟合位移_mm,分阶段模型残差_mm
158,2024-05-05 02:10:00,0.691,False,False,0.5908762025166866,0.691,0.739,0.5219999999999998,0.04058333333333333,0.0038680555555555556,1,缓慢匀速形变阶段,-18.543516350618695,19.234516350618694
159,2024-05-05 02:20:00,0.67,False,False,0.011432046770789135,0.67,0.743,-0.12599999999999945,0.0038333333333333366,-0.0028055555555555555,1,缓慢匀速形变阶段,-18.514294221634813,19.184294221634815
160,2024-05-05 02:30:00,0.774,False,False,0.7611226001433139,0.774,0.743,0.6239999999999999,0.025833333333333333,0.0015069444444444442,1,缓慢匀速形变阶段,-18.485072092650928,19.25907209265093
161,2024-05-05 02:40:00,0.719,False,False,0.22907233340714575,0.719,0.747,-0.3300000000000003,0.03133333333333333,0.0019097222222222217,1,缓慢匀速形变阶段,-18.455849963667042,19.174849963667043
162,2024-05-05 02:50:00,0.729,False,False,0.11453616670357288,0.729,0.748,0.06000000000000005,0.020833333333333332,0.0010694444444444445,1,缓慢匀速形变阶段,-18.42662783468316,19.15562783468316
163,2024-05-05 03:00:00,0.682,False,False,0.27984191084667204,0.682,0.748,-0.2819999999999996,0.023000000000000003,0.002013888888888889,1,缓慢匀速形变阶段,-18.397405705699274,19.079405705699273
164,2024-05-05 03:10:00,0.646,False,False,0.3013682116810323,0.646,0.758,-0.2160000000000002,-0.0010000000000000009,-0.0029583333333333336,1,缓慢匀速形变阶段,-18.36818357671539,19.01418357671539
165,2024-05-05 03:20:00,0.856,False,False,1.5642445272967849,0.856,0.761,1.2599999999999998,0.034749999999999996,0.0005486111111111112,1,缓慢匀速形变阶段,-18.338961447731506,19.194961447731508
166,2024-05-05 03:30:00,0.877,False,False,0.20808757473214134,0.877,0.774,0.1260000000000001,0.03941666666666666,0.002395833333333333,1,缓慢匀速形变阶段,-18.30973931874762,19.18673931874762
167,2024-05-05 03:40:00,0.717,False,False,1.1192099415490762,0.717,0.774,-0.9600000000000002,0.000416666666666667,-0.0020208333333333332,1,缓慢匀速形变阶段,-18.28051718976374,18.997517189763737
168,2024-05-05 03:50:00,0.837,False,False,0.9184555022660024,0.837,0.774,0.72,0.024249999999999994,0.001124999999999999,1,缓慢匀速形变阶段,-18.251295060779853,19.088295060779853
169,2024-05-05 04:00:00,0.703,False,False,0.904104635043096,0.703,0.774,-0.804,0.020416666666666663,0.0004374999999999997,1,缓慢匀速形变阶段,-18.22207293179597,18.92507293179597
170,2024-05-05 04:10:00,0.876,False,False,1.1580879077805708,0.876,0.774,1.0380000000000003,0.026958333333333334,0.0005000000000000001,1,缓慢匀速形变阶段,-18.192850802812085,19.068850802812086
171,2024-05-05 04:20:00,0.786,False,False,0.5154127501660772,0.786,0.786,-0.5399999999999998,0.011583333333333334,-0.001611111111111111,1,缓慢匀速形变阶段,-18.1636286738282,18.9496286738282
172,2024-05-05 04:30:00,0.731,False,False,0.2927035371313532,0.731,0.786,-0.3300000000000003,0.022666666666666665,0.00031944444444444425,1,缓慢匀速形变阶段,-18.134406544844317,18.86540654484432
173,2024-05-05 04:40:00,0.708,False,False,0.20808757473214134,0.708,0.795,-0.13800000000000012,0.02208333333333333,-0.0003819444444444449,1,缓慢匀速形变阶段,-18.105184415860432,18.81318441586043
174,2024-05-05 04:50:00,0.924,False,False,1.4996656247937075,0.924,0.797,1.2960000000000005,0.03225,0.0013888888888888885,1,缓慢匀速形变阶段,-18.075962286876546,18.999962286876546
175,2024-05-05 05:00:00,0.68,False,False,1.801033836474739,0.68,0.799,-1.464,0.013833333333333336,-0.0006666666666666664,1,缓慢匀速形变阶段,-18.046740157892664,18.726740157892664
176,2024-05-05 05:10:00,0.819,False,False,0.839931889159534,0.819,0.799,0.8339999999999994,0.02966666666666666,0.0015138888888888882,1,缓慢匀速形变阶段,-18.01751802890878,18.836518028908777
177,2024-05-05 05:20:00,0.642,False,False,1.1708141485254115,0.642,0.801,-1.0619999999999996,-0.3145833333333333,-0.05428472222222222,1,缓慢匀速形变阶段,-17.988295899924896,18.630295899924896
178,2024-05-05 05:30:00,0.743,False,False,0.5981333150075465,0.743,0.814,0.6059999999999999,0.0020000000000000018,0.022451388888888892,1,缓慢匀速形变阶段,-17.95907377094101,18.70207377094101
179,2024-05-05 05:40:00,0.714,False,False,0.24816169452440792,0.714,0.819,-0.17400000000000015,0.005083333333333329,-0.0024166666666666672,1,缓慢匀速形变阶段,-17.92985164195713,18.643851641957127
180,2024-05-05 05:50:00,0.6,False,False,0.7699375650629059,0.6,0.814,-0.6839999999999999,0.000833333333333334,-0.002513888888888889,1,缓慢匀速形变阶段,-17.900629512973243,18.500629512973244
181,2024-05-05 06:00:00,0.795,False,False,1.1771772688978317,0.795,0.819,1.1700000000000004,0.02291666666666667,0.0009236111111111112,1,缓慢匀速形变阶段,-17.871407383989357,18.66640738398936
182,2024-05-05 06:10:00,0.82,False,False,0.09544680558631014,0.82,0.819,0.14999999999999947,0.022916666666666658,0.0008194444444444435,1,缓慢匀速形变阶段,-17.842185255005475,18.662185255005475
183,2024-05-05 06:20:00,0.739,False,False,0.5790439538902851,0.739,0.82,-0.48599999999999977,0.00925,-0.0017361111111111112,1,缓慢匀速形变阶段,-17.81296312602159,18.55196312602159
184,2024-05-05 06:30:00,0.799,False,False,0.3372453797382988,0.799,0.823,0.3600000000000003,0.014583333333333337,-0.00016666666666666653,1,缓慢匀速形变阶段,-17.783740997037704,18.582740997037703
185,2024-05-05 06:40:00,0.839,False,False,0.19373670750923502,0.839,0.837,0.23999999999999955,0.022166666666666668,0.0001250000000000004,1,缓慢匀速形变阶段,-17.75451886805382,18.59351886805382
186,2024-05-05 06:50:00,0.674,False,False,1.2557008820042996,0.674,0.837,-0.9899999999999995,-0.000416666666666667,0.00336111111111111,1,缓慢匀速形变阶段,-17.725296739069936,18.399296739069936
187,2024-05-05 07:00:00,0.872,False,False,1.327455218118832,0.872,0.839,1.1879999999999997,0.034583333333333334,0.001347222222222222,1,缓慢匀速形变阶段,-17.69607461008605,18.56807461008605
188,2024-05-05 07:10:00,0.935,False,False,0.3013682116810323,0.935,0.856,0.37800000000000034,0.021583333333333333,-0.00021527777777777807,1,缓慢匀速形变阶段,-17.66685248110217,18.601852481102167
189,2024-05-05 07:20:00,0.907,False,False,0.29419277806957833,0.907,0.864,-0.16800000000000015,0.021916666666666668,-0.00013194444444444465,1,缓慢匀速形变阶段,-17.637630352118286,18.544630352118286
190,2024-05-05 07:30:00,0.913,False,False,0.10538918116821788,0.913,0.871,0.03600000000000003,0.03908333333333334,0.0028125000000000003,1,缓慢匀速形变阶段,-17.6084082231344,18.5214082231344
191,2024-05-05 07:40:00,0.871,False,False,0.3864269976167981,0.871,0.872,-0.2520000000000002,0.028749999999999998,0.00037499999999999947,1,缓慢匀速形变阶段,-17.579186094150515,18.450186094150514
192,2024-05-05 07:50:00,0.926,False,False,0.23641944146602334,0.926,0.876,0.3300000000000003,0.015083333333333337,-0.0030416666666666665,1,缓慢匀速形变阶段,-17.549963965166633,18.47596396516663
193,2024-05-05 08:00:00,1.002,False,False,0.349971620483139,1.002,0.877,0.45599999999999974,0.029249999999999998,0.0007847222222222217,1,缓慢匀速形变阶段,-17.520741836182747,18.522741836182746
194,2024-05-05 08:10:00,1.15,False,False,0.8017531669250103,1.15,0.904,0.8879999999999995,0.04666666666666666,0.0030833333333333333,1,缓慢匀速形变阶段,-17.49151970719886,18.64151970719886
195,2024-05-05 08:20:00,0.801,False,False,2.3798070192853467,0.801,0.907,-2.0939999999999994,0.013583333333333336,-0.0019444444444444442,1,缓慢匀速形变阶段,-17.46229757821498,18.263297578214978
196,2024-05-05 08:30:00,0.823,False,False,0.0,0.823,0.913,0.13199999999999945,0.01783333333333333,-0.0005416666666666669,1,缓慢匀速形变阶段,-17.433075449231094,18.256075449231094
197,2024-05-05 08:40:00,0.814,False,False,0.21634609266230387,0.814,0.924,-0.05400000000000005,0.013833333333333328,0.0010069444444444438,1,缓慢匀速形变阶段,-17.40385332024721,18.21785332024721
198,2024-05-05 08:50:00,1.042,False,False,1.2917134356014066,1.042,0.924,1.3680000000000005,0.027583333333333338,0.00029861111111111174,1,缓慢匀速形变阶段,-17.374631191263326,18.416631191263328
199,2024-05-05 09:00:00,1.075,False,False,0.05090496297936578,1.075,0.924,0.1979999999999995,0.022833333333333327,-0.00017361111111111193,1,缓慢匀速形变阶段,-17.345409062279444,18.420409062279443
200,2024-05-05 09:10:00,1.002,False,False,0.7370723763352477,1.002,0.926,-0.4379999999999997,0.03966666666666666,0.0033819444444444444,1,缓慢匀速形变阶段,-17.31618693329556,18.318186933295557
201,2024-05-05 09:20:00,0.797,False,False,1.6721750078690547,0.797,0.935,-1.2299999999999998,0.004250000000000004,-0.002548611111111111,1,缓慢匀速形变阶段,-17.286964804311673,18.083964804311673
202,2024-05-05 09:30:00,0.904,False,False,0.5145599608378155,0.904,0.956,0.6419999999999999,0.025750000000000006,0.0022847222222222227,1,缓慢匀速形变阶段,-17.25774267532779,18.16174267532779
203,2024-05-05 09:40:00,0.973,False,False,0.25032646743461295,0.973,0.965,0.4139999999999997,0.03816666666666666,0.0010694444444444438,1,缓慢匀速形变阶段,-17.228520546343905,18.201520546343904
204,2024-05-05 09:50:00,0.98,False,False,0.20860538952884336,0.98,0.973,0.04200000000000004,0.017416666666666664,-0.0008611111111111114,1,缓慢匀速形变阶段,-17.199298417360023,18.179298417360023
205,2024-05-05 10:00:00,1.144,False,False,0.892295067224244,1.144,0.975,0.9839999999999995,0.04741666666666666,0.002902777777777778,1,缓慢匀速形变阶段,-17.170076288376137,18.314076288376135
206,2024-05-05 10:10:00,2.207,False,True,7.208619991906097,2.207,0.977,6.378,0.12158333333333332,0.006902777777777776,1,缓慢匀速形变阶段,-17.14085415939225,19.347854159392252
207,2024-05-05 10:20:00,1.061,False,True,8.311693421466774,1.061,0.98,-6.8759999999999994,0.024999999999999994,-0.0009583333333333336,1,缓慢匀速形变阶段,-17.11163203040837,18.17263203040837
208,2024-05-05 10:30:00,0.924,False,False,1.222514501551325,0.924,0.988,-0.8219999999999994,0.006083333333333339,-0.003048611111111111,1,缓慢匀速形变阶段,-17.082409901424484,18.006409901424483
209,2024-05-05 10:40:00,1.012,False,False,0.3864269976167989,1.012,1.0,0.5279999999999998,0.019,-0.0020555555555555557,1,缓慢匀速形变阶段,-17.0531877724406,18.065187772440602
210,2024-05-05 10:50:00,0.812,False,False,1.637045280812982,0.812,1.001,-1.1999999999999997,0.0015833333333333348,-0.0035347222222222225,1,缓慢匀速形变阶段,-17.023965643456716,17.835965643456717
211,2024-05-05 11:00:00,0.988,False,False,0.997385271991987,0.988,1.002,1.0559999999999996,0.016916666666666663,-0.0014027777777777782,1,缓慢匀速形变阶段,-16.99474351447283,17.98274351447283
212,2024-05-05 11:10:00,1.001,False,False,0.17595411116780746,1.001,1.002,0.0779999999999994,0.02566666666666666,-0.00013194444444444465,1,缓慢匀速形变阶段,-16.965521385488948,17.96652138548895
213,2024-05-05 11:20:00,0.864,False,False,1.2976615698625775,0.864,1.008,-0.8219999999999994,0.004583333333333328,-0.002784722222222223,1,缓慢匀速形变阶段,-16.936299256505063,17.800299256505063
214,2024-05-05 11:30:00,0.965,False,False,0.4377014502986421,0.965,1.012,0.6059999999999999,0.02616666666666666,0.0011597222222222215,1,缓慢匀速形变阶段,-16.907077127521177,17.872077127521177
215,2024-05-05 11:40:00,1.146,False,False,1.0117361392148934,1.146,1.018,1.0859999999999996,0.04391666666666666,0.0017847222222222214,1,缓慢匀速形变阶段,-16.877854998537295,18.023854998537296
216,2024-05-05 11:50:00,1.0,False,False,1.370507819787549,1.0,1.032,-0.8759999999999994,0.021083333333333332,-0.00027777777777777783,1,缓慢匀速形变阶段,-16.848632869553413,17.848632869553413
217,2024-05-05 12:00:00,1.072,False,False,0.19373670750923583,1.072,1.032,0.4320000000000004,0.021416666666666678,-0.000881944444444443,1,缓慢匀速形变阶段,-16.819410740569523,17.891410740569523
218,2024-05-05 12:10:00,1.253,False,False,1.0332624400492518,1.253,1.039,1.085999999999999,0.047916666666666656,0.0020763888888888876,1,缓慢匀速形变阶段,-16.79018861158564,18.04318861158564
219,2024-05-05 12:20:00,0.975,False,False,2.2602615876077388,0.975,1.042,-1.6679999999999995,0.02633333333333333,0.005270833333333333,1,缓慢匀速形变阶段,-16.76096648260176,17.73596648260176
220,2024-05-05 12:30:00,1.108,False,False,0.6744907594765952,1.108,1.043,0.7980000000000007,0.04583333333333334,0.0028888888888888888,1,缓慢匀速形变阶段,-16.731744353617874,17.839744353617874
221,2024-05-05 12:40:00,1.008,False,False,0.9625545213363892,1.008,1.048,-0.6000000000000005,0.002666666666666669,-0.00392361111111111,1,缓慢匀速形变阶段,-16.702522224633988,17.710522224633987
222,2024-05-05 12:50:00,1.142,False,False,0.6815167048878082,1.142,1.061,0.8039999999999994,0.04174999999999999,0.002777777777777777,1,缓慢匀速形变阶段,-16.673300095650106,17.815300095650105
223,2024-05-05 13:00:00,1.032,False,False,1.022166408691334,1.032,1.072,-0.6599999999999993,0.016250000000000004,-0.0008958333333333327,1,缓慢匀速形变阶段,-16.64407796666622,17.67607796666622
224,2024-05-05 13:10:00,1.147,False,False,0.5476063591790179,1.147,1.075,0.69,0.039,0.001270833333333333,1,缓慢匀速形变阶段,-16.614855837682335,17.761855837682333
225,2024-05-05 13:20:00,1.184,False,False,0.02781405193717922,1.184,1.075,0.22199999999999953,0.046291666666666655,0.0020277777777777764,1,缓慢匀速形变阶段,-16.585633708698452,17.769633708698453
226,2024-05-05 13:30:00,1.032,False,False,1.2863999020945365,1.032,1.075,-0.9119999999999995,0.03783333333333334,0.001680555555555556,1,缓慢匀速形变阶段,-16.556411579714567,17.588411579714567
227,2024-05-05 13:40:00,1.161,False,False,0.6143876224935323,1.161,1.081,0.774,0.025000000000000005,-0.0008819444444444442,1,缓慢匀速形变阶段,-16.527189450730685,17.688189450730686
228,2024-05-05 13:50:00,0.889,False,False,1.9662041950780011,0.889,1.086,-1.6320000000000001,0.010916666666666667,-0.0004166666666666672,1,缓慢匀速形变阶段,-16.4979673217468,17.3869673217468
229,2024-05-05 14:00:00,1.081,False,False,0.9956768354178324,1.081,1.092,1.1519999999999997,0.03975,0.003173611111111111,1,缓慢匀速形变阶段,-16.468745192762917,17.549745192762916
230,2024-05-05 14:10:00,1.203,False,False,0.5460163291001027,1.203,1.108,0.7320000000000007,0.04266666666666668,0.00017361111111111223,1,缓慢匀速形变阶段,-16.43952306377903,17.64252306377903
231,2024-05-05 14:20:00,1.314,False,False,0.4941813485274064,1.314,1.115,0.6659999999999999,0.05366666666666667,0.004152777777777778,1,缓慢匀速形变阶段,-16.410300934795146,17.724300934795146
232,2024-05-05 14:30:00,0.956,False,False,2.6378599009233157,0.956,1.121,-2.1480000000000006,0.015166666666666662,-0.0008888888888888893,1,缓慢匀速形变阶段,-16.381078805811264,17.337078805811263
233,2024-05-05 14:40:00,0.977,False,False,0.10277954430119496,0.977,1.124,0.1260000000000001,0.021500000000000002,-0.0008194444444444441,1,缓慢匀速形变阶段,-16.351856676827378,17.328856676827378
234,2024-05-05 14:50:00,1.043,False,False,0.2686025148358118,1.043,1.124,0.3959999999999997,0.02616666666666666,0.0004444444444444441,1,缓慢匀速形变阶段,-16.322634547843496,17.365634547843495
235,2024-05-05 15:00:00,1.115,False,False,0.18885741265344744,1.115,1.133,0.4320000000000004,0.03608333333333333,0.001090277777777777,1,缓慢匀速形变阶段,-16.29341241885961,17.40841241885961
236,2024-05-05 15:10:00,1.039,False,False,0.6744907594765952,1.039,1.133,-0.4560000000000004,0.032749999999999994,0.0028124999999999995,1,缓慢匀速形变阶段,-16.264190289875724,17.303190289875726
237,2024-05-05 15:20:00,1.197,False,False,0.8177454340556959,1.197,1.133,0.9480000000000008,0.028416666666666673,-0.0005277777777777769,1,缓慢匀速形变阶段,-16.234968160891842,17.43196816089184
238,2024-05-05 15:30:00,1.086,False,False,0.816814497714776,1.086,1.133,-0.6659999999999999,0.017416666666666674,-0.0018333333333333324,1,缓慢匀速形变阶段,-16.205746031907957,17.291746031907955
239,2024-05-05 15:40:00,1.048,False,False,0.4640991464288497,1.048,1.136,-0.2280000000000002,0.027583333333333338,0.0022638888888888895,1,缓慢匀速形变阶段,-16.176523902924075,17.224523902924076
240,2024-05-05 15:50:00,1.018,False,False,0.3044161834805875,1.018,1.138,-0.18000000000000016,0.015083333333333337,-0.0007638888888888881,1,缓慢匀速形变阶段,-16.14730177394019,17.16530177394019
241,2024-05-05 16:00:00,1.133,False,False,0.561080808768141,1.133,1.142,0.69,0.035833333333333335,0.0012847222222222227,1,缓慢匀速形变阶段,-16.118079644956303,17.251079644956302
242,2024-05-05 16:10:00,1.178,False,False,0.14325467457909935,1.178,1.146,0.2699999999999996,0.02516666666666666,-0.00014930555555555617,1,缓慢匀速形变阶段,-16.08885751597242,17.266857515972422
243,2024-05-05 16:20:00,1.226,False,False,0.0656583925154215,1.226,1.147,0.28800000000000026,0.03666666666666666,0.0020902777777777773,1,缓慢匀速形变阶段,-16.059635386988536,17.285635386988535
244,2024-05-05 16:30:00,1.138,False,False,0.7734985773814166,1.138,1.155,-0.5280000000000005,0.03391666666666666,0.0009374999999999994,1,缓慢匀速形变阶段,-16.03041325800465,17.168413258004648
245,2024-05-05 16:40:00,1.194,False,False,0.11340995070845483,1.194,1.161,0.3360000000000003,0.0405,0.0015347222222222227,1,缓慢匀速形变阶段,-16.001191129020768,17.195191129020767
246,2024-05-05 16:50:00,1.309,False,False,0.581670930190825,1.309,1.169,0.69,0.032083333333333325,-1.3888888888889672e-05,1,缓慢匀速形变阶段,-15.971969000036884,17.280969000036883
247,2024-05-05 17:00:00,1.281,False,False,0.30321144233351555,1.281,1.176,-0.16800000000000015,0.05008333333333332,0.003020833333333332,1,缓慢匀速形变阶段,-15.942746871053,17.223746871053
248,2024-05-05 17:10:00,1.121,False,False,1.0803790041173778,1.121,1.178,-0.9599999999999995,0.02516666666666667,-0.0003749999999999992,1,缓慢匀速形变阶段,-15.913524742069114,17.034524742069113
249,2024-05-05 17:20:00,1.235,False,False,0.7759628206367917,1.235,1.178,0.6840000000000006,0.04941666666666667,0.030333333333333334,1,缓慢匀速形变阶段,-15.884302613085232,17.11930261308523
250,2024-05-05 17:30:00,1.155,False,False,0.6249868505241851,1.155,1.183,-0.4800000000000004,0.034333333333333334,0.002694444444444444,1,缓慢匀速形变阶段,-15.855080484101347,17.010080484101348
