时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,爆破点距离_m,单段最大药量_kg,时间解析,是否爆破,爆破字段冲突标记,原始增量_表面位移_mm,原始速度_表面位移_mm_mm_h,原始加速度_表面位移_mm_mm_h2,突变候选标记_表面位移_mm,突变候选标记_孔隙水压力_kPa,阶段标签,稳健趋势位移_mm,滚动72点速度_mm_h,滚动72点加速度_mm_h2,阶段内序号,阶段内相对进程,阶段进程步长,阶段内时间_h,爆破距离_建模,单段最大药量_建模,爆破强度,爆破强度_1h衰减,降雨量_1h累计,降雨量_6h累计,微震事件数_1h累计,微震事件数_6h累计,阶段进程平方,位移增量_mm,阶段归一化位移斜率_mm,阶段内相对进程_模型输入,阶段进程平方_模型输入,降雨量_mm_模型输入,降雨量_1h累计_模型输入,降雨量_6h累计_模型输入,孔隙水压力_kPa_模型输入,微震事件数_模型输入,微震事件数_1h累计_模型输入,微震事件数_6h累计_模型输入,是否爆破_模型输入,爆破强度_模型输入,爆破强度_1h衰减_模型输入,阶段趋势位移_mm,阶段趋势增量_mm,阶段归一化残差斜率_mm,岭回归预测增量_mm,岭回归累加拟合位移_mm
2023-05-02 00:40,0.585,0.0,30.23,0,,,2023-05-02 00:40:00,0,0,0.196,1.176,11.052,0,0,1,0.594,,,48,0.007485963817841547,0.00015595757953836556,8.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,29.0,5.603965428203279e-05,0.19599999999999995,1256.7519999999997,0.007485963817841547,5.603965428203279e-05,0.0,0.0,0.8,30.23,0,4.0,29.0,0,0.0,0.0,0.17068821786794003,0.0022640000198898003,1242.2352318724663,-0.003451455614444178,0.2426962821406357
2023-05-02 00:50,0.693,0.0,30.3,2,,,2023-05-02 00:50:00,0,0,0.108,0.6479999999999999,-3.167999999999999,0,0,1,0.605,,,49,0.007641921397379912,0.00015595757953836556,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.8,6.0,31.0,5.839896264373295e-05,0.10799999999999998,692.4959999999999,0.007641921397379912,5.839896264373295e-05,0.0,0.0,0.8,30.3,2,6.0,31.0,0,0.0,0.0,0.17295221788782977,0.0022640000198897448,677.9792318724668,-0.004359069768527352,0.23833721237210836
2023-05-02 01:00,0.617,0.0,30.51,0,,,2023-05-02 01:00:00,0,0,-0.07599999999999996,-0.4559999999999997,-6.623999999999998,0,0,1,0.605,,,50,0.007797878976918278,0.00015595757953836556,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.8,3.0,31.0,6.0806916538664056e-05,-0.07599999999999996,-487.3119999999997,0.007797878976918278,6.0806916538664056e-05,0.0,0.0,0.8,30.51,0,3.0,31.0,0,0.0,0.0,0.17521621790771957,0.0022640000198898003,-501.8287681275331,-0.003667011017186317,0.23467020135492206
2023-05-02 01:10,0.657,0.0,30.49,1,,,2023-05-02 01:10:00,0,0,0.04000000000000004,0.2400000000000002,4.176,0,0,1,0.605,,,51,0.007953836556456644,0.00015595757953836556,8.5,0.0,0.0,0.0,0.0,0.0,0.8,3.0,31.0,6.326351596682608e-05,0.040000000000000036,256.48000000000025,0.007953836556456644,6.326351596682608e-05,0.0,0.0,0.8,30.49,1,3.0,31.0,0,0.0,0.0,0.17748021792760937,0.0022640000198898003,241.96323187246682,-0.004167632426718607,0.23050256892820345
2023-05-02 01:20,0.335,0.0,30.44,0,,,2023-05-02 01:20:00,0,0,-0.322,-1.932,-13.032,0,0,1,0.605,,,52,0.008109794135995009,0.00015595757953836556,8.666666666666666,0.0,0.0,0.0,0.0,0.0,0.8,3.0,30.0,6.576876092821903e-05,-0.322,-2064.664,0.008109794135995009,6.576876092821903e-05,0.0,0.0,0.8,30.44,0,3.0,30.0,0,0.0,0.0,0.17974421794749912,0.0022640000198897448,-2079.180768127533,-0.003609879013854225,0.22689268991434922
2023-05-02 01:30,0.678,0.0,30.39,1,,,2023-05-02 01:30:00,0,0,0.343,2.058,23.94,0,0,1,0.605,,,53,0.008265751715533376,0.00015595757953836556,8.833333333333332,0.0,0.0,0.0,0.0,0.0,0.8,4.0,30.0,6.832265142284294e-05,0.343,2199.3160000000003,0.008265751715533376,6.832265142284294e-05,0.0,0.0,0.8,30.39,1,4.0,30.0,0,0.0,0.0,0.18200821796738892,0.0022640000198898003,2184.799231872467,-0.00400709094811625,0.22288559896623297
2023-05-02 01:40,0.658,0.0,29.98,0,,,2023-05-02 01:40:00,0,0,-0.02000000000000002,-0.1200000000000001,-13.068,0,0,1,0.605,,,54,0.00842170929507174,0.00015595757953836556,9.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,30.0,7.092518745069776e-05,-0.020000000000000018,-128.24000000000012,0.00842170929507174,7.092518745069776e-05,0.0,0.0,0.8,29.98,0,4.0,30.0,0,0.0,0.0,0.18427221798727872,0.0022640000198898003,-142.75676812753352,-0.0035054689359878734,0.2193801300302451
2023-05-02 01:50,0.621,0.0,30.09,0,,,2023-05-02 01:50:00,0,0,-0.03700000000000003,-0.2220000000000002,-0.6120000000000005,0,0,1,0.611,,,55,0.008577666874610106,0.00015595757953836556,9.166666666666666,0.0,0.0,0.0,0.0,0.0,0.8,2.0,30.0,7.35763690117835e-05,-0.03700000000000003,-237.2440000000002,0.008577666874610106,7.35763690117835e-05,0.0,0.0,0.8,30.09,0,2.0,30.0,0,0.0,0.0,0.18653621800716846,0.0022640000198897448,-251.76076812753325,-0.0037119529647666885,0.2156681770654784
2023-05-02 02:00,0.624,0.0,30.02,0,,,2023-05-02 02:00:00,0,0,0.003000000000000003,0.01800000000000002,1.440000000000001,0,0,1,0.611,,,56,0.008733624454148471,0.00015595757953836556,9.333333333333332,0.0,0.0,0.0,0.0,0.0,0.8,2.0,29.0,7.627619610610018e-05,0.0030000000000000027,19.23600000000002,0.008733624454148471,7.627619610610018e-05,0.0,0.0,0.8,30.02,0,2.0,29.0,0,0.0,0.0,0.18880021802705826,0.0022640000198898003,4.719231872466618,-0.003655184535859648,0.21201299252961875
2023-05-02 02:10,0.553,0.0,30.19,0,,,2023-05-02 02:10:00,0,0,-0.07099999999999995,-0.4259999999999997,-2.663999999999998,0,0,1,0.611,,,57,0.008889582033686836,0.00015595757953836556,9.5,0.0,0.0,0.0,0.0,0.0,0.8,1.0,25.0,7.902466873364778e-05,-0.07099999999999995,-455.25199999999967,0.008889582033686836,7.902466873364778e-05,0.0,0.0,0.8,30.19,0,1.0,25.0,0,0.0,0.0,0.191064218046948,0.0022640000198897448,-469.7687681275327,-0.0035328812519108427,0.2084801112777079
2023-05-02 02:20,0.637,0.0,29.94,0,,,2023-05-02 02:20:00,0,0,0.08399999999999996,0.5039999999999998,5.579999999999997,0,0,1,0.611,,,58,0.009045539613225203,0.00015595757953836556,9.666666666666666,0.0,0.0,0.0,0.0,0.0,0.8,1.0,24.0,8.182178689442636e-05,0.08399999999999996,538.6079999999997,0.009045539613225203,8.182178689442636e-05,0.0,0.0,0.8,29.94,0,1.0,24.0,0,0.0,0.0,0.1933282180668378,0.0022640000198898003,524.0912318724663,-0.0034759989707361097,0.2050041123069718
2023-05-02 02:30,0.611,0.0,29.7,1,,,2023-05-02 02:30:00,0,0,-0.02600000000000002,-0.1560000000000001,-3.96,0,0,1,0.617,,,59,0.009201497192763568,0.00015595757953836556,9.833333333333332,0.0,0.0,0.0,0.0,0.0,0.8,1.0,23.0,8.466755058843583e-05,-0.026000000000000023,-166.71200000000016,0.009201497192763568,8.466755058843583e-05,0.0,0.0,0.8,29.7,1,1.0,23.0,0,0.0,0.0,0.1955922180867276,0.0022640000198898003,-181.22876812753356,-0.003920121280323328,0.20108399102664848
2023-05-02 02:40,0.594,0.0,29.79,0,,,2023-05-02 02:40:00,0,0,-0.01700000000000002,-0.1020000000000001,0.3240000000000003,0,0,1,0.619,,,60,0.009357454772301934,0.00015595757953836556,10.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,23.0,8.756195981567624e-05,-0.017000000000000015,-109.00400000000009,0.009357454772301934,8.756195981567624e-05,0.0,0.0,0.8,29.79,0,1.0,23.0,0,0.0,0.0,0.1978562181066174,0.0022640000198898003,-123.5207681275335,-0.00341881278831263,0.19766517823833585
2023-05-02 02:50,0.469,0.0,29.74,0,,,2023-05-02 02:50:00,0,0,-0.125,-0.75,-3.887999999999999,0,0,1,0.621,,,61,0.009513412351840299,0.00015595757953836556,10.166666666666666,0.0,0.0,0.0,0.0,0.0,0.8,1.0,23.0,9.050501457614757e-05,-0.125,-801.5,0.009513412351840299,9.050501457614757e-05,0.0,0.0,0.8,29.74,0,1.0,23.0,0,0.0,0.0,0.20012021812650715,0.0022640000198897448,-816.016768127533,-0.0034184144048156964,0.19424676383352016
2023-05-02 03:00,0.646,0.0,29.58,1,,,2023-05-02 03:00:00,0,0,0.177,1.062,10.872,0,0,1,0.621,,,62,0.009669369931378666,0.00015595757953836556,10.333333333333332,0.0,0.0,0.0,0.0,0.0,0.8,2.0,24.0,9.349671486984987e-05,0.17700000000000005,1134.9240000000002,0.009669369931378666,9.349671486984987e-05,0.0,0.0,0.8,29.58,1,2.0,24.0,0,0.0,0.0,0.20238421814639695,0.0022640000198898003,1120.4072318724668,-0.0038719135527328814,0.19037485028078727
2023-05-02 03:10,0.779,0.0,29.23,1,,,2023-05-02 03:10:00,0,0,0.133,0.798,-1.584000000000001,0,0,1,0.621,,,63,0.009825327510917031,0.00015595757953836556,10.5,0.0,0.0,0.0,0.0,0.0,0.8,3.0,24.0,9.653706069678306e-05,0.133,852.796,0.009825327510917031,9.653706069678306e-05,0.0,0.0,0.8,29.23,1,3.0,24.0,0,0.0,0.0,0.20464821816628675,0.0022640000198898003,838.2792318724667,-0.0037679356259189486,0.1866069146548683
2023-05-02 03:20,0.583,0.0,29.34,0,,,2023-05-02 03:20:00,0,0,-0.1960000000000001,-1.176,-11.844,0,0,1,0.624,,,64,0.009981285090455396,0.00015595757953836556,10.666666666666666,0.0,0.0,0.0,0.0,0.0,0.8,3.0,23.0,9.962605205694718e-05,-0.19600000000000006,-1256.7520000000004,0.009981285090455396,9.962605205694718e-05,0.0,0.0,0.8,29.34,0,3.0,23.0,0,0.0,0.0,0.2069122181861765,0.0022640000198897448,-1271.2687681275333,-0.0032102801527000733,0.18339663450216823
2023-05-02 03:30,0.531,0.0,29.24,0,,,2023-05-02 03:30:00,0,0,-0.05199999999999994,-0.3119999999999996,5.184000000000005,0,0,1,0.624,,,65,0.010137242669993761,0.00015595757953836556,10.833333333333332,0.0,0.0,0.0,0.0,0.0,0.8,2.0,23.0,0.00010276368895034224,-0.051999999999999935,-333.4239999999996,0.010137242669993761,0.00010276368895034224,0.0,0.0,0.8,29.24,0,2.0,23.0,0,0.0,0.0,0.2091762182060663,0.0022640000198898003,-347.940768127533,-0.0033132394332312607,0.18008339506893697
2023-05-02 03:40,0.772,0.0,29.31,0,,,2023-05-02 03:40:00,0,0,0.241,1.446,10.548,0,0,1,0.624,,,66,0.010293200249532126,0.00015595757953836556,11.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,22.0,0.00010594997137696823,0.241,1545.292,0.010293200249532126,0.00010594997137696823,0.0,0.0,0.8,29.31,0,2.0,22.0,0,0.0,0.0,0.21144021822595604,0.0022640000198897448,1530.775231872467,-0.0032565568199066208,0.17682683824903037
2023-05-02 03:50,0.583,0.0,29.44,1,,,2023-05-02 03:50:00,0,0,-0.1890000000000001,-1.134,-15.48,0,0,1,0.624,,,67,0.010449157829070493,0.00015595757953836556,11.166666666666666,0.0,0.0,0.0,0.0,0.0,0.8,3.0,23.0,0.00010918489933682519,-0.18900000000000006,-1211.8680000000004,0.010449157829070493,0.00010918489933682519,0.0,0.0,0.8,29.44,1,3.0,23.0,0,0.0,0.0,0.21370421824584585,0.0022640000198898003,-1226.3847681275338,-0.0037102374495789573,0.1731166007994514
2023-05-02 04:00,0.667,0.0,29.64,0,,,2023-05-02 04:00:00,0,0,0.08400000000000007,0.5040000000000004,9.828000000000005,0,0,1,0.634,,,68,0.010605115408608859,0.00015595757953836556,11.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.00011246847282991303,0.08400000000000007,538.6080000000005,0.010605115408608859,0.00011246847282991303,0.0,0.0,0.0,29.64,0,2.0,21.0,0,0.0,0.0,0.21596821826573565,0.0022640000198898003,524.0912318724671,-0.0030512176221236644,0.17006538317732775
2023-05-02 04:10,0.829,0.0,29.52,0,,,2023-05-02 04:10:00,0,0,0.1619999999999999,0.9719999999999995,2.807999999999995,0,0,1,0.637,,,69,0.010761072988147224,0.00015595757953836556,11.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.00011580069185623182,0.16199999999999992,1038.7439999999995,0.010761072988147224,0.00011580069185623182,0.0,0.0,0.0,29.52,0,1.0,21.0,0,0.0,0.0,0.2182322182856254,0.0022640000198897448,1024.2272318724665,-0.0031541633578821317,0.16691121981944562
2023-05-02 04:20,0.735,0.0,29.29,1,,,2023-05-02 04:20:00,0,0,-0.09399999999999997,-0.5639999999999998,-9.215999999999998,0,0,1,0.637,,,70,0.010917030567685589,0.00015595757953836556,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.00011918155641578153,-0.09399999999999997,-602.7279999999998,0.010917030567685589,0.00011918155641578153,0.0,0.0,0.0,29.29,1,2.0,21.0,0,0.0,0.0,0.2204962183055152,0.0022640000198898003,-617.2447681275332,-0.0035512578881024314,0.1633599619313432
2023-05-02 04:30,0.709,0.0,29.21,0,,,2023-05-02 04:30:00,0,0,-0.02600000000000002,-0.1560000000000001,2.447999999999998,0,0,1,0.637,,,71,0.011072988147223956,0.00015595757953836556,11.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0001226110665085622,-0.026000000000000023,-166.71200000000016,0.011072988147223956,0.0001226110665085622,0.0,0.0,0.0,29.21,0,2.0,20.0,0,0.0,0.0,0.222760218325405,0.0022640000198898003,-181.22876812753356,-0.0029934810798745845,0.16036648085146862
2023-05-02 04:40,0.659,0.0,29.08,2,,,2023-05-02 04:40:00,0,0,-0.04999999999999993,-0.2999999999999996,-0.8639999999999968,0,0,1,0.637,0.018833333333333337,,72,0.011228945726762321,0.00015595757953836556,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0001260892221345738,-0.04999999999999993,-320.59999999999957,0.011228945726762321,0.0001260892221345738,0.0,0.0,0.0,29.08,2,4.0,21.0,0,0.0,0.0,0.22502421834529474,0.0022640000198897448,-335.1167681275326,-0.0038446051798717512,0.15652187567159687
2023-05-02 04:50,0.745,0.0,29.23,0,,,2023-05-02 04:50:00,0,0,0.08599999999999997,0.5159999999999998,4.895999999999996,0,0,1,0.646,0.019208333333333338,,73,0.011384903306300686,0.00015595757953836556,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0001296160232938163,0.08599999999999997,551.4319999999998,0.011384903306300686,0.0001296160232938163,0.0,0.0,0.0,29.23,0,3.0,20.0,0,0.0,0.0,0.22728821836518454,0.0022640000198898003,536.9152318724664,-0.002889364347374945,0.15363251132422193
2023-05-02 05:00,0.634,0.0,29.42,0,,,2023-05-02 05:00:00,0,0,-0.111,-0.6659999999999999,-7.091999999999999,0,0,1,0.637,0.018083333333333337,,74,0.011540860885839051,0.00015595757953836556,12.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.00013319146998628975,-0.11099999999999999,-711.732,0.011540860885839051,0.00013319146998628975,0.0,0.0,0.0,29.42,0,3.0,20.0,0,0.0,0.0,0.22955221838507434,0.0022640000198898003,-726.2487681275334,-0.0028891140572708963,0.15074339726695102
2023-05-02 05:10,0.587,0.0,28.65,0,,,2023-05-02 05:10:00,0,0,-0.04700000000000004,-0.2820000000000003,2.303999999999998,0,0,1,0.646,0.01879166666666667,,75,0.011696818465377417,0.00015595757953836556,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0001368155622119941,-0.04700000000000004,-301.36400000000026,0.011696818465377417,0.0001368155622119941,0.0,0.0,0.0,28.65,0,3.0,18.0,0,0.0,0.0,0.23181621840496408,0.0022640000198897448,-315.8807681275333,-0.0027755415805904102,0.14796785568636062
2023-05-02 05:20,0.646,0.0,28.8,3,,,2023-05-02 05:20:00,0,0,0.05900000000000005,0.3540000000000003,3.816000000000003,0,0,1,0.646,0.018833333333333337,,76,0.011852776044915784,0.00015595757953836556,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.00014048829997092944,0.05900000000000005,378.30800000000033,0.011852776044915784,0.00014048829997092944,0.0,0.0,0.0,28.8,3,5.0,21.0,0,0.0,0.0,0.23408021842485388,0.0022640000198898003,363.79123187246694,-0.004240556892444456,0.14372729879391616
2023-05-02 05:30,0.654,0.0,28.81,1,,,2023-05-02 05:30:00,0,0,0.008000000000000007,0.04800000000000004,-1.836000000000002,0,0,1,0.646,0.01879166666666667,,77,0.012008733624454149,0.00015595757953836556,12.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,0.00014420968326309567,0.008000000000000007,51.29600000000005,0.012008733624454149,0.00014420968326309567,0.0,0.0,0.0,28.81,1,6.0,20.0,0,0.0,0.0,0.23634421844474368,0.0022640000198898003,36.779231872466646,-0.003078446718874919,0.14064885207504124
2023-05-02 05:40,0.649,0.0,28.96,0,,,2023-05-02 05:40:00,0,0,-0.005000000000000004,-0.03000000000000003,-0.4680000000000004,0,0,1,0.646,0.018750000000000003,,78,0.012164691203992514,0.00015595757953836556,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.00014797971208849284,-0.0050000000000000044,-32.06000000000003,0.012164691203992514,0.00014797971208849284,0.0,0.0,0.0,28.96,0,4.0,19.0,0,0.0,0.0,0.23860821846463343,0.0022640000198897448,-46.57676812753307,-0.002727593336434537,0.1379212587386067
2023-05-02 05:50,0.792,0.0,28.27,0,,,2023-05-02 05:50:00,0,0,0.143,0.8580000000000001,5.328000000000001,0,0,1,0.646,0.018666666666666668,,79,0.012320648783530879,0.00015595757953836556,13.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.00015179838644712094,0.14300000000000002,916.916,0.012320648783530879,0.00015179838644712094,0.0,0.0,0.0,28.27,0,4.0,19.0,0,0.0,0.0,0.24087221848452323,0.0022640000198898003,902.3992318724667,-0.002726787566549727,0.13519447117205696
2023-05-02 06:00,0.735,0.0,28.0,0,,,2023-05-02 06:00:00,0,0,-0.05700000000000005,-0.3420000000000003,-7.200000000000003,0,0,1,0.646,0.018583333333333337,,80,0.012476606363069246,0.00015595757953836556,13.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.00015566570633898,-0.05700000000000005,-365.4840000000003,0.012476606363069246,0.00015566570633898,0.0,0.0,0.0,28.0,0,4.0,16.0,0,0.0,0.0,0.24313621850441303,0.0022640000198898003,-380.0007681275337,-0.0025571702150702187,0.13263730095698675
2023-05-02 06:10,0.261,0.0,27.88,0,,,2023-05-02 06:10:00,0,0,-0.474,-2.844,-15.012,0,0,1,0.649,0.01891666666666667,,81,0.012632563942607611,0.00015595757953836556,13.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.00015958167176406996,-0.474,-3039.288,0.012632563942607611,0.00015958167176406996,0.0,0.0,0.0,27.88,0,4.0,15.0,0,0.0,0.0,0.24540021852430277,0.0022640000198897448,-3053.804768127533,-0.0025003643724571785,0.13013693658452957
2023-05-02 06:20,0.532,0.0,27.89,0,,,2023-05-02 06:20:00,0,0,0.271,1.626,26.82,0,0,1,0.649,0.018833333333333337,,82,0.012788521522145976,0.00015595757953836556,13.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.00016354628272239084,0.271,1737.652,0.012788521522145976,0.00016354628272239084,0.0,0.0,0.0,27.89,0,1.0,15.0,0,0.0,0.0,0.24766421854419257,0.0022640000198898003,1723.1352318724666,-0.002810169125127872,0.1273267674594017
2023-05-02 06:30,0.215,0.0,28.0,1,,,2023-05-02 06:30:00,0,0,-0.3170000000000001,-1.902,-21.168,0,0,1,0.653,0.017791666666666667,,83,0.012944479101684342,0.00015595757953836556,13.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.00016755953921394266,-0.31700000000000006,-2032.6040000000005,0.012944479101684342,0.00016755953921394266,0.0,0.0,0.0,28.0,1,1.0,16.0,0,0.0,0.0,0.24992821856408232,0.0022640000198897448,-2047.1207681275334,-0.003367223473858964,0.12395954398554274
2023-05-02 06:40,0.546,0.0,27.67,0,,,2023-05-02 06:40:00,0,0,0.3310000000000001,1.986,23.32800000000001,0,0,1,0.653,0.016416666666666666,,84,0.013100436681222707,0.00015595757953836556,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0001716214412387254,0.33100000000000007,2122.3720000000003,0.013100436681222707,0.0001716214412387254,0.0,0.0,0.0,27.67,0,1.0,16.0,0,0.0,0.0,0.2521922185839721,0.0022640000198898003,2107.855231872467,-0.002865644748714838,0.1210938992368279
2023-05-02 06:50,0.654,0.0,27.78,1,,,2023-05-02 06:50:00,0,0,0.108,0.6479999999999999,-8.028000000000004,0,0,1,0.653,0.015500000000000005,,85,0.013256394260761074,0.00015595757953836556,14.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.00017573198879673914,0.10799999999999998,692.4959999999999,0.013256394260761074,0.00017573198879673914,0.0,0.0,0.0,27.78,1,2.0,15.0,0,0.0,0.0,0.2544562186038619,0.0022640000198898003,677.9792318724665,-0.0032065912552221403,0.11788730798160574
2023-05-02 07:00,0.825,0.0,27.65,1,,,2023-05-02 07:00:00,0,0,0.1709999999999999,1.026,2.267999999999998,0,0,1,0.654,0.01466666666666667,,86,0.013412351840299439,0.00015595757953836556,14.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.00017989118188798374,0.17099999999999993,1096.4519999999995,0.013412351840299439,0.00017989118188798374,0.0,0.0,0.0,27.65,1,3.0,16.0,0,0.0,0.0,0.25672021862375166,0.0022640000198897448,1081.9352318724666,-0.003159105088020338,0.11472820289358537
2023-05-02 07:10,0.705,0.0,27.5,0,,,2023-05-02 07:10:00,0,0,-0.12,-0.72,-10.476,0,0,1,0.654,0.01416666666666667,,87,0.013568309419837804,0.00015595757953836556,14.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.00018409902051245929,-0.12,-769.4399999999999,0.013568309419837804,0.00018409902051245929,0.0,0.0,0.0,27.5,0,3.0,15.0,0,0.0,0.0,0.25898421864364146,0.0022640000198898003,-783.9567681275333,-0.002601280399517651,0.11212692249406775
2023-05-02 07:20,0.457,0.0,27.31,1,,,2023-05-02 07:20:00,0,0,-0.2479999999999999,-1.488,-4.607999999999999,0,0,1,0.659,0.014083333333333337,,88,0.01372426699937617,0.00015595757953836556,14.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.00018835550467016576,-0.24799999999999994,-1590.1759999999997,0.01372426699937617,0.00018835550467016576,0.0,0.0,0.0,27.31,1,4.0,16.0,0,0.0,0.0,0.26124821866353126,0.0022640000198898003,-1604.692768127533,-0.003054754494576934,0.10907216799949082
2023-05-02 07:30,0.825,0.0,26.94,1,,,2023-05-02 07:30:00,0,0,0.3679999999999999,2.208,22.176,0,0,1,0.665,0.015083333333333337,,89,0.013880224578914534,0.00015595757953836556,14.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.00019266063436110316,0.36799999999999994,2359.6159999999995,0.013880224578914534,0.00019266063436110316,0.0,0.0,0.0,26.94,1,4.0,16.0,0,0.0,0.0,0.263512218683421,0.0022640000198897448,2345.0992318724666,-0.003054147918972347,0.10601802008051847
2023-05-02 07:40,0.75,0.0,26.78,0,,,2023-05-02 07:40:00,0,0,-0.07499999999999996,-0.4499999999999997,-15.948,0,0,1,0.665,0.014583333333333337,,90,0.014036182158452901,0.00015595757953836556,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.00019701440958527154,-0.07499999999999996,-480.8999999999997,0.014036182158452901,0.00019701440958527154,0.0,0.0,0.0,26.78,0,4.0,16.0,0,0.0,0.0,0.2657762187033108,0.0022640000198898003,-495.4167681275331,-0.00255267485299989,0.1034653452275186
2023-05-02 07:50,0.916,0.0,26.84,1,,,2023-05-02 07:50:00,0,0,0.166,0.9960000000000002,8.676,0,0,1,0.667,0.014708333333333337,,91,0.014192139737991267,0.00015595757953836556,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0002014168303426708,0.16600000000000004,1064.3920000000003,0.014192139737991267,0.0002014168303426708,0.0,0.0,0.0,26.84,1,4.0,17.0,0,0.0,0.0,0.2680402187232006,0.0022640000198898003,1049.8752318724669,-0.0031096958133687127,0.10035564941414987
2023-05-02 08:00,0.552,0.0,27.18,0,,,2023-05-02 08:00:00,0,0,-0.364,-2.184,-19.08000000000001,0,0,1,0.667,0.01466666666666667,,92,0.014348097317529632,0.00015595757953836556,15.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.000205867896633301,-0.364,-2333.968,0.014348097317529632,0.000205867896633301,0.0,0.0,0.0,27.18,0,3.0,17.0,0,0.0,0.0,0.27030421874309035,0.0022640000198897448,-2348.484768127533,-0.002711927319904485,0.09764372209424538
2023-05-02 08:10,0.493,0.0,26.95,2,,,2023-05-02 08:10:00,0,0,-0.05900000000000005,-0.3540000000000003,10.98,0,0,1,0.667,0.014500000000000004,,93,0.014504054897067997,0.00015595757953836556,15.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.00021036760845716214,-0.05900000000000005,-378.30800000000033,0.014504054897067997,0.00021036760845716214,0.0,0.0,0.0,26.95,2,5.0,19.0,0,0.0,0.0,0.27256821876298015,0.0022640000198898003,-392.82476812753373,-0.0036193420909540214,0.09402438000329133
2023-05-02 08:20,0.696,0.0,26.91,0,,,2023-05-02 08:20:00,0,0,0.203,1.218,9.432,0,0,1,0.667,0.01466666666666667,,94,0.014660012476606364,0.00015595757953836556,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.00021491596581425424,0.20299999999999996,1301.6359999999997,0.014660012476606364,0.00021491596581425424,0.0,0.0,0.0,26.91,0,4.0,19.0,0,0.0,0.0,0.27483221878286995,0.0022640000198898003,1287.1192318724663,-0.00272033524016084,0.09130404476313048
2023-05-02 08:30,0.43,0.0,27.07,0,,,2023-05-02 08:30:00,0,0,-0.266,-1.596,-16.884,0,0,1,0.677,0.015333333333333338,,95,0.014815970056144729,0.00015595757953836556,15.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.00021951296870457724,-0.26599999999999996,-1705.5919999999996,0.014815970056144729,0.00021951296870457724,0.0,0.0,0.0,27.07,0,3.0,18.0,0,0.0,0.0,0.2770962188027597,0.0022640000198897448,-1720.1087681275328,-0.0027670925546726876,0.08853695220845781
2023-05-02 08:40,0.539,0.0,26.85,0,,,2023-05-02 08:40:00,0,0,0.109,0.6540000000000002,13.5,0,0,1,0.696,0.016749999999999998,,96,0.014971927635683094,0.00015595757953836556,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.00022415861712813117,0.10900000000000004,698.9080000000002,0.014971927635683094,0.00022415861712813117,0.0,0.0,0.0,26.85,0,3.0,18.0,0,0.0,0.0,0.2793602188226495,0.0022640000198898003,684.3912318724668,-0.0027665788038216304,0.08577037340463617
