编号,e_建模值,交叉验证预测值_mm,共同异常
931,93.883,91.32516862915514,False
932,98.871,99.4442705825211,False
933,97.9,95.78430846572469,False
934,124.052,130.22502348693573,False
935,85.737,85.15509408539742,False
936,79.327,79.1506009521272,False
937,91.961,92.0265792523029,False
938,112.007,110.23189629864231,False
939,140.184,138.7456304677685,False
940,117.962,114.01443304757993,False
941,81.775,81.41893535776784,False
942,122.986,122.93701797336942,False
943,104.223,102.22316385420574,False
944,86.516,85.22017876691348,False
945,96.438,97.51175263858721,False
946,89.574,90.74800814139903,False
947,120.122,125.29076312588458,False
948,103.598,103.139756460584,False
949,94.964,96.16461194222875,False
950,103.526,101.14211447498676,False
951,83.355,81.74609342574135,False
952,93.572,94.39422817646658,False
953,104.681,102.40408745925559,False
954,97.199,96.63197844620991,False
955,106.168,105.2740665477971,False
956,74.108,73.74072070557148,False
957,101.173,101.66336147852978,False
958,99.554,97.7065398202933,False
959,102.793,104.1185501379291,False
960,118.801,112.07800623807324,False
961,105.83,104.27086994505217,False
963,98.418,104.7523659075537,False
964,123.002,121.40410764920492,False
965,110.83,109.36576401662028,False
966,98.553,98.94163797763346,False
967,109.417,115.5361357747081,False
968,92.197,91.56776201137333,False
969,98.553,153.37751241210586,False
970,83.682,82.71664702250189,False
971,65.344,69.88339663915491,False
972,90.11,90.25667918784278,False
973,129.216,128.9461226743432,False
974,79.502,98.54848616079006,False
975,137.886,137.21763876962584,False
976,90.745,89.73307201702401,False
977,101.02,101.76335322960585,False
978,101.771,104.21592179654093,False
979,111.386,110.08907692551284,False
980,116.136,112.98624301721249,False
981,98.161,93.38236381600075,False
982,78.508,79.98027645267798,False
983,85.377,86.80622255482221,False
984,88.616,85.28246425650343,False
987,77.207,78.27649002952582,False
988,88.346,87.9607255241162,False
989,98.139,97.82308867528663,False
990,88.411,87.30163803337518,False
991,103.991,105.47906838137837,False
992,107.922,109.08245767290515,False
993,83.933,82.5358883767188,False
994,115.206,117.0251242822898,False
995,104.82,105.19718644915375,False
996,82.574,81.47152061424518,False
997,106.551,111.5742638113311,False
998,105.819,104.96838744248517,False
999,100.245,102.40312847261265,False
1000,97.586,94.73285505606168,False
1001,88.706,89.68557271708234,False
1002,114.673,114.07185852403644,False
1003,110.628,110.44581600439548,False
1004,98.497,98.44999045225477,False
1005,80.407,81.24795404343027,False
1006,82.123,82.45813059930201,False
1007,82.988,83.1301204006572,False
1008,94.238,92.01939295963228,False
1009,97.722,96.8382972722748,False
1010,120.594,119.72629680932715,False
1011,95.989,96.34122946329002,False
1012,79.48,84.99768730447514,False
1013,97.496,95.43827980538373,False
1014,73.849,74.11658864368167,False
1015,85.386,84.34851364666336,False
1016,91.021,90.39964655323578,False
1017,118.835,117.66680534217898,False
1018,106.323,110.56705826350816,False
1019,99.229,97.66729074710622,False
1021,109.008,108.64726534617654,False
1022,87.984,89.73355128209053,False
1023,109.85,109.4895690537081,False
1024,134.17,132.50389918103303,False
1025,72.652,76.68357183249844,False
1026,88.402,90.3921757736575,False
1027,110.924,104.19454120626598,False
1028,105.717,104.72545528608131,False
1029,99.505,101.57937109032558,False
1030,112.853,102.48386519162642,False
1031,79.716,78.59120460498166,False
1032,111.617,110.33581663576231,False
1033,109.685,108.68135596189818,False
1034,94.499,91.41417505053265,False
1035,85.461,88.2151391301206,False
1036,89.928,90.90642176250934,False
1037,105.126,104.85695188282561,False
1038,102.692,100.43257456958082,False
1039,89.886,89.41338860598186,False
1040,72.482,74.35701971716377,False
1041,113.236,112.43345357853366,False
1042,97.517,96.36101312148293,False
1043,90.44,93.56849842406908,False
1044,140.114,140.7038531456853,False
1045,90.212,94.12295907641078,False
1046,118.25,116.14777898000952,False
1047,108.496,111.41719343996434,False
1048,94.637,92.94999907176138,False
1049,114.865,116.73647748953904,False
1050,93.563,98.16860418946914,False
1051,95.834,95.5174690731023,False
1052,139.139,136.50464449084132,False
1053,88.322,87.82626119321338,False
1054,90.647,90.00260517710292,False
1055,137.162,140.2089100416482,False
1056,88.113,91.19420244212893,False
1058,99.052,101.97100269963823,False
1059,98.617,95.50955820497212,False
1060,89.419,91.28195639268978,False
1061,104.584,108.02511532501126,False
1062,92.632,91.32396248835018,False
1063,100.13,101.96221246501898,False
1064,97.797,99.40896622930143,False
1065,91.882,91.53806911798287,False
1066,106.276,105.35829589310674,False
1068,94.297,94.24208326471168,False
1069,85.989,87.14150808650678,False
1070,99.14,97.17529630383758,False
1071,72.251,73.61315643219561,False
1072,100.774,97.72224818943987,False
1073,84.346,86.135278568224,False
1074,99.771,99.82402954521346,False
1075,93.791,94.80756822286354,False
1076,113.176,111.28076562605015,False
1077,95.536,96.05279897111232,False
1078,92.321,90.81027467956781,False
1079,102.069,102.35195337384397,False
1080,92.518,92.50263242637332,False
1081,99.123,96.50255615039976,False
1083,90.451,90.19601227051648,False
1084,84.815,86.74897776565186,False
1085,116.288,115.9684297945667,False
1086,99.446,100.22557902972439,False
1087,101.984,101.98712450442166,False
1089,99.8,98.92244791909785,False
1090,131.117,131.80298330621406,False
1091,107.175,106.44981650423694,False
1092,88.736,87.59041525330508,False
1093,94.494,95.35313419572981,False
1094,62.407,66.34129268684316,False
1096,103.884,105.07328754900993,False
1097,96.08,94.97353127501493,False
1098,99.244,97.44618160385038,False
1099,103.108,101.0329905231613,False
1100,102.08,103.07791071912024,False
1101,77.128,78.89157560833607,False
1102,85.968,87.17478785323186,False
1103,105.392,103.25560733420099,False
1104,106.402,104.43448491441421,False
1105,143.848,140.44625709083317,False
1106,88.044,87.93913899585073,False
1107,114.955,114.5118843698525,False
1108,123.731,123.1825097607474,False
1110,105.332,104.0791266529194,False
1111,112.063,110.53000562813307,False
1112,95.667,96.91937656304945,False
1113,86.904,86.36761787608553,False
1114,121.437,120.73591105922006,False
1115,111.016,113.18723513950616,False
1117,104.722,104.10580665344534,False
1118,94.193,91.7079049269727,False
1119,100.0,99.09334617251344,False
1120,108.662,106.35181594834891,False
1121,101.95,101.16014396410067,False
1122,79.575,79.30645000690544,False
1123,99.844,101.59672750053657,False
1124,103.332,103.47070569916971,False
1125,105.849,104.79425072328907,False
1126,106.269,104.1835627240246,False
1127,86.227,90.61110619289539,False
1128,91.15,92.58469389538664,False
1129,95.939,91.84945726835942,False
1130,95.145,94.67323348142622,False
1131,95.864,92.91300393947644,False
1132,97.725,95.86253829278792,False
1133,99.708,98.94778659362595,False
1134,113.165,111.85523789284764,False
1135,114.656,113.48239335733314,False
1137,114.29,108.04193360368339,False
1138,99.374,98.03867529045145,False
1140,134.164,130.70700321170543,False
1141,88.082,86.2906662233248,False
1142,85.517,82.69023859849155,False
1143,96.235,96.29938473334286,False
1144,97.438,95.8191661173956,False
1145,71.425,75.71169767848829,False
1146,93.794,94.80418452032487,False
1147,115.545,113.70556589331085,False
1148,90.438,89.55589575668228,False
1149,87.517,85.57927663875363,False
1150,93.524,90.75917562158837,False
1151,92.683,90.97673957194463,False
1152,90.393,88.68554426514656,False
1153,84.478,86.41049370178123,False
1154,101.477,101.75552906916343,False
1155,93.729,93.08337877516891,False
1156,97.591,96.41326824317565,False
1157,85.072,89.62154869317776,False
1158,89.28,90.83235102296713,False
1160,90.428,90.65438322036893,False
1161,105.876,109.47670678718384,False
1162,105.437,106.02355303992306,False
1163,123.852,121.16480288008611,False
1164,98.703,96.61959328887059,False
1166,87.94,106.68374767713897,False
1167,120.181,121.81349016139573,False
1168,108.613,107.09423652389856,False
1169,111.205,112.39516060760639,False
1170,76.691,74.2938833275845,False
1171,103.779,111.71374684972174,False
1172,98.773,99.75513460730158,False
1173,105.133,103.62240326213444,False
1174,106.584,100.38283982828808,False
1175,88.904,89.06839384546728,False
1176,93.831,97.56384449663653,False
1177,107.859,110.85595687632144,False
1178,99.057,98.8182543975834,False
1179,97.141,98.03517258554434,False
1180,104.332,101.24299850018126,False
1182,91.688,95.67453830401652,False
1183,87.631,89.11560370041302,False
1184,126.041,122.13317600925632,False
1185,120.115,121.31719402180161,False
1186,93.347,92.38922857027667,False
1187,87.225,87.67827907578526,False
1188,99.015,100.6982324640798,False
1189,98.081,100.25245520125695,False
1190,91.927,89.46426540251719,False
1191,96.247,95.40673207638915,False
1192,104.654,104.27112627261032,False
1193,84.273,84.46311642719598,False
1194,85.51,86.4043777510853,False
1195,96.149,94.4549045046218,False
1197,100.006,99.04148510812296,False
1198,111.96,113.06544623496715,False
1199,92.303,92.04005132278242,False
1200,107.556,98.70748419417271,False
1202,98.022,102.15891472602556,False
1203,91.724,88.98445042458539,False
1204,110.31,110.33942348212965,False
1205,97.164,99.02374249179779,False
1206,85.717,86.43624090552166,False
1207,96.268,96.62711923169033,False
1208,101.285,100.67795048078085,False
1209,100.22,97.89065059651865,False
1210,113.717,112.02067220607435,False
1211,74.714,76.87588819392197,False
1212,140.399,136.87341286919047,False
1213,106.895,107.68034086566918,False
1214,104.393,103.61915260038054,False
1215,133.558,130.52652515366898,False
1216,84.842,84.85453844567958,False
1217,96.842,90.29581606876745,False
1218,84.642,87.14513239153985,False
1219,116.644,117.92382780301897,False
1220,104.874,110.46591917169762,False
1221,122.318,118.53759507662048,False
1222,134.7,130.28406186968365,False
1223,100.917,102.12768714063075,False
1224,90.558,91.4648680250735,False
1225,99.447,101.22410787782647,False
1227,100.563,101.7754042963793,False
1228,95.346,99.96457979288317,False
1229,127.206,127.32062518426082,False
1230,123.441,115.93145706380807,False
1231,78.412,79.81185305530296,False
1232,100.003,103.43344028210119,False
1233,80.336,82.44021370499436,False
1234,91.982,95.27199080416509,False
1235,82.242,83.19420531704819,False
1236,138.858,136.21033915768083,False
1237,97.277,97.04124936777264,False
1238,92.053,93.95104551765317,False
1239,105.2,103.06387900380632,False
1240,109.44,109.07611439918011,False
1241,76.06,76.81182219721336,False
1242,89.999,88.73900440893044,False
1243,102.089,98.00061995081916,False
1244,85.679,89.89327733160368,False
1246,110.979,108.00165666242944,False
1247,104.497,106.95121637048807,False
1248,102.064,100.62643512595082,False
1249,101.389,101.94935017515004,False
1250,110.222,109.13375530567276,False
1252,111.57,107.03439204960091,False
1253,85.808,94.10766275971888,False
1254,103.836,103.1855976544821,False
1255,93.535,93.33118016901008,False
1256,100.145,100.19903585775724,False
1257,101.278,100.53264350613468,False
1258,86.612,83.93528456163756,False
1259,90.709,94.11898386971602,False
1260,89.326,86.82971467809354,False
1261,96.374,96.34086971652738,False
1262,98.971,96.44826455283817,False
1263,102.519,104.85723045189323,False
1264,98.692,98.81052546318313,False
1265,106.701,106.08646348159583,False
1266,95.013,99.58699066056899,False
1267,115.062,113.69375135315283,False
1268,92.0,91.46591598015583,False
1269,114.557,109.86789184960435,False
1270,83.288,83.08916484602875,False
1271,75.445,77.73189246097095,False
1272,95.013,93.35436445287559,False
1275,102.334,100.98118377080209,False
1276,114.697,114.56036164896484,False
1277,130.752,131.72675866451723,False
1278,80.241,80.29037158776873,False
1280,89.648,88.67275517169273,False
1281,109.707,109.3411573747733,False
1282,99.756,100.65650016335996,False
1283,106.177,110.75973775800526,False
1284,104.487,102.2827933332356,False
1285,105.928,104.0814140498712,False
1286,132.117,130.59929402068798,False
1287,106.299,105.2512127184714,False
1288,91.018,86.96471544136125,False
1289,104.317,103.86512792542203,False
1290,96.956,96.79679987036073,False
1291,90.502,90.27327140232649,False
1292,105.31,106.86588097624471,False
1293,107.861,105.1336875765743,False
1294,101.824,104.59306060826582,False
1295,98.964,101.6976102937224,False
1296,101.452,102.03578681662071,False
1297,84.377,84.70767111352185,False
1298,91.651,91.26610408851118,False
1300,98.299,96.570081662759,False
1301,98.403,100.33094536299473,False
1302,98.967,99.39823031451651,False
1303,76.292,77.4333477022545,False
1304,95.556,90.71225392024164,False
1305,92.026,91.89926131872008,False
1306,100.459,101.35026865654233,False
1308,98.108,98.2800336502594,False
1309,95.817,96.52783844180826,False
1310,118.359,119.07406112202715,False
1311,105.304,105.07304919513068,False
1312,96.253,98.90570177806872,False
1313,117.004,113.2434100845409,False
1314,110.342,107.92906037648616,False
1315,100.978,107.56897096269223,False
1316,104.955,108.3348412088546,False
1317,97.352,94.25523381673408,False
1318,90.959,91.98031647965738,False
1319,97.179,96.44831657794732,False
1320,92.373,91.45101637327865,False
1321,95.116,93.03039628702413,False
1322,95.582,94.15086941104471,False
1323,94.832,91.22379024992686,False
1324,108.168,107.36266936779113,False
1325,99.648,101.97871700279529,False
1326,106.832,105.84812039208197,False
1327,83.823,87.57280356111849,False
1328,90.504,91.39835046195051,False
1329,109.537,108.86402942436385,False
1330,103.759,101.76074162531177,False
1331,119.001,113.51428718158894,False
1332,104.008,105.70717707047768,False
1333,107.576,100.21105057133666,False
1334,96.172,95.73373198695312,False
1335,95.837,96.84172097845388,False
1336,102.928,104.47322757640863,False
1337,98.537,102.11981851199933,False
1338,104.476,102.72492773169361,False
1339,91.571,91.71657473585701,False
1340,91.471,87.98662228008953,False
1341,102.916,101.99469650779562,False
1342,75.607,75.41035707120366,False
