时间,表面位移_mm,降雨量_mm,孔隙水压力_kPa,微震事件数,干湿入渗系数,爆破点距离_m,单段最大药量_kg,是否爆破,爆破点距离_m_建模,单段最大药量_kg_建模,稳健趋势位移_mm,平滑速度_mm_h,阶段标签,阶段内序号,阶段内相对进程,最优组合拟合位移_mm,最优组合残差_mm,预警等级编码,预警等级
2024-01-02 17:20:00,1.96,0.0,36.74,0,0.5649,,,0,0.0,0.0,1.96,0.06000000000000005,1,148,0.031705227077977724,-77.79556256387104,79.75556256387104,0,正常
2024-01-02 17:30:00,1.903,0.0,36.24,1,0.5555,,,0,0.0,0.0,1.961,0.0060000000000006715,1,149,0.031919451585261355,-77.87650359872941,79.77950359872942,0,正常
2024-01-02 17:40:00,2.158,0.0,36.25,1,0.5131,,,0,0.0,0.0,2.036,0.44999999999999973,1,150,0.032133676092544985,-78.85679785609932,81.01479785609932,0,正常
2024-01-02 17:50:00,2.048,0.0,36.2,1,0.4944,,,0,0.0,0.0,2.048,0.07200000000000006,1,151,0.03234790059982862,-77.93179334323031,79.97979334323031,0,正常
2024-01-02 18:00:00,0.111,0.0,36.15,0,0.5321,,,0,0.0,0.0,2.069,0.12599999999999945,1,152,0.032562125107112254,-67.58137223806898,67.69237223806898,0,正常
2024-01-02 18:10:00,1.742,0.0,36.33,0,0.3866,,,0,0.0,0.0,2.081,0.07200000000000006,1,153,0.032776349614395885,-66.14043687382423,67.88243687382423,0,正常
2024-01-02 18:20:00,4.325,0.0,35.9,2,0.5637,,,0,0.0,0.0,2.082,0.005999999999999339,1,154,0.03299057412167952,-68.70304452072651,73.02804452072651,0,正常
2024-01-02 18:30:00,1.946,0.0,35.82,1,0.5142,,,0,0.0,0.0,2.104,0.13200000000000145,1,155,0.03320479862896315,-68.31634588023257,70.26234588023257,0,正常
2024-01-02 18:40:00,1.913,0.0,35.91,0,0.5809,,,0,0.0,0.0,2.13,0.1559999999999988,1,156,0.033419023136246784,-66.41633050711926,68.32933050711925,0,正常
2024-01-02 18:50:00,1.961,0.0,35.75,0,0.5886,,,0,0.0,0.0,2.158,0.16800000000000015,1,157,0.03363324764353042,-64.44950117318103,66.41050117318103,0,正常
2024-01-02 19:00:00,2.404,0.0,35.87,2,0.4365,,,0,0.0,0.0,2.19,0.19200000000000017,1,158,0.03384747215081405,-67.82055652632562,70.22455652632561,0,正常
2024-01-02 19:10:00,2.509,0.0,35.94,1,0.4344,,,0,0.0,0.0,2.23,0.2400000000000002,1,159,0.03406169665809768,-68.48926845638493,70.99826845638493,0,正常
2024-01-02 19:20:00,2.036,0.0,35.7,1,0.5122,,,0,0.0,0.0,2.237,0.0420000000000007,1,160,0.03427592116538132,-66.64699721175907,68.68299721175907,0,正常
2024-01-02 19:30:00,2.38,0.0,35.88,2,0.4929,,,0,0.0,0.0,2.38,0.8579999999999988,1,161,0.03449014567266495,-68.38795933250208,70.76795933250207,0,正常
2024-01-02 19:40:00,2.762,0.0,36.05,1,0.5297,,,0,0.0,0.0,2.387,0.0420000000000007,1,162,0.03470437017994859,-69.26192720320046,72.02392720320046,0,正常
2024-01-02 19:50:00,2.13,0.0,35.9,1,0.492,,,0,0.0,0.0,2.404,0.10199999999999942,1,163,0.03491859468723222,-61.82160664894786,63.951606648947866,0,正常
2024-01-02 20:00:00,2.472,0.0,35.85,0,0.5491,,,0,0.0,0.0,2.435,0.18600000000000083,1,164,0.03513281919451585,-58.38772665030456,60.85972665030456,0,正常
2024-01-02 20:10:00,2.387,0.0,35.59,1,0.5425,,,0,0.0,0.0,2.466,0.18600000000000083,1,165,0.03534704370179949,-58.07649585482841,60.46349585482841,0,正常
2024-01-02 20:20:00,2.23,0.0,35.57,1,0.4729,,,0,0.0,0.0,2.472,0.0359999999999987,1,166,0.03556126820908312,-58.09856209556733,60.32856209556733,0,正常
2024-01-02 20:30:00,2.104,0.0,35.67,1,0.532,,,0,0.0,0.0,2.481,0.05399999999999938,1,167,0.03577549271636675,-56.590531247165245,58.694531247165244,0,正常
2024-01-02 20:40:00,2.237,0.0,35.62,3,0.5307,,,0,0.0,0.0,2.49,0.054000000000002046,1,168,0.03598971722365039,-59.62918800717125,61.86618800717125,0,正常
2024-01-02 20:50:00,2.557,0.0,35.79,1,0.4745,,,0,0.0,0.0,2.509,0.1139999999999981,1,169,0.03620394173093402,-59.206990229628445,61.76399022962845,0,正常
2024-01-02 21:00:00,2.565,0.0,35.95,0,0.6052,,,0,0.0,0.0,2.531,0.13200000000000145,1,170,0.03641816623821765,-59.02013914361942,61.585139143619415,0,正常
2024-01-02 21:10:00,2.466,0.0,35.73,0,0.4682,,,0,0.0,0.0,2.557,0.1559999999999988,1,171,0.036632390745501286,-57.247157228067636,59.71315722806764,0,正常
2024-01-02 21:20:00,2.729,0.0,35.21,0,0.5116,,,0,0.0,0.0,2.561,0.02400000000000002,1,172,0.03684661525278492,-54.736971867648435,57.465971867648435,0,正常
2024-01-02 21:30:00,2.481,0.0,35.34,1,0.4264,,,0,0.0,0.0,2.565,0.02400000000000002,1,173,0.037060839760068555,-55.037936934946856,57.51893693494686,0,正常
2024-01-02 21:40:00,2.531,0.0,35.35,1,0.5055,,,0,0.0,0.0,2.567,0.012000000000001343,1,174,0.037275064267352186,-52.125628594962336,54.656628594962335,0,正常
2024-01-02 21:50:00,2.769,0.0,35.34,2,0.4776,,,0,0.0,0.0,2.57,0.017999999999998018,1,175,0.037489288774635816,-53.503331775026254,56.27233177502625,0,正常
2024-01-02 22:00:00,2.561,0.0,35.4,0,0.4856,,,0,0.0,0.0,2.589,0.11400000000000077,1,176,0.037703513281919454,-52.60863055981781,55.16963055981781,0,正常
2024-01-02 22:10:00,2.762,0.0,35.4,0,0.3912,,,0,0.0,0.0,2.655,0.395999999999999,1,177,0.037917737789203085,-52.630180901833455,55.392180901833456,0,正常
2024-01-02 22:20:00,2.589,0.0,34.94,0,0.4315,,,0,0.0,0.0,2.655,0.0,1,178,0.038131962296486716,-50.18516617885143,52.77416617885143,0,正常
2024-01-02 22:30:00,2.567,0.0,34.87,1,0.4863,,,0,0.0,0.0,2.665,0.060000000000001386,1,179,0.03834618680377035,-50.213679824370274,52.780679824370274,0,正常
2024-01-02 22:40:00,2.766,0.0,34.94,0,0.5373,,,0,0.0,0.0,2.705,0.2400000000000002,1,180,0.038560411311053984,-48.51613275976729,51.282132759767286,0,正常
2024-01-02 22:50:00,2.801,0.0,34.77,0,0.537,,,0,0.0,0.0,2.706,0.005999999999999339,1,181,0.038774635818337615,-45.37869752275901,48.179697522759014,0,正常
2024-01-02 23:00:00,2.9,0.0,34.24,0,0.5598,,,0,0.0,0.0,2.729,0.1380000000000008,1,182,0.03898886032562125,-44.31999642494907,47.219996424949066,0,正常
2024-01-02 23:10:00,2.885,0.0,33.99,0,0.5453,,,0,0.0,0.0,2.762,0.1979999999999995,1,183,0.03920308483290488,-43.85357163370509,46.738571633705085,0,正常
2024-01-02 23:20:00,2.57,0.0,34.03,1,0.524,,,0,0.0,0.0,2.762,0.0,1,184,0.03941730934018852,-46.00739819294154,48.57739819294154,0,正常
2024-01-02 23:30:00,2.665,0.0,33.94,0,0.5117,,,0,0.0,0.0,2.766,0.02400000000000002,1,185,0.03963153384747215,-44.1232660342032,46.7882660342032,0,正常
2024-01-02 23:40:00,2.865,0.0,33.99,1,0.4953,,,0,0.0,0.0,2.769,0.018000000000000682,1,186,0.03984575835475578,-45.82892453830368,48.69392453830368,0,正常
2024-01-02 23:50:00,2.655,0.0,33.94,0,0.5411,,,0,0.0,0.0,2.801,0.19200000000000017,1,187,0.04005998286203942,-45.48418379270379,48.13918379270379,0,正常
2024-01-03 00:00:00,2.979,0.0,33.91,0,0.4773,,,0,0.0,0.0,2.808,0.04199999999999804,1,188,0.04027420736932305,-45.81427049045419,48.79327049045419,0,正常
2024-01-03 00:10:00,3.127,0.0,33.48,1,0.5209,,,0,0.0,0.0,2.856,0.28800000000000026,1,189,0.04048843187660668,-46.93112425126583,50.05812425126583,0,正常
2024-01-03 00:20:00,2.871,0.0,33.37,2,0.5752,,,0,0.0,0.0,2.865,0.054000000000002046,1,190,0.04070265638389032,-48.382302987461344,51.253302987461346,0,正常
2024-01-03 00:30:00,2.49,0.0,33.17,0,0.5476,,,0,0.0,0.0,2.871,0.0359999999999987,1,191,0.04091688089117395,-47.37494295299052,49.864942952990525,0,正常
2024-01-03 00:40:00,4.689,0.0,33.3,0,0.5121,,,0,0.0,0.0,2.875,0.02400000000000002,1,192,0.04113110539845758,-46.15600956785306,50.84500956785306,0,正常
2024-01-03 00:50:00,2.875,0.0,33.27,0,0.4186,,,0,0.0,0.0,2.877,0.011999999999998678,1,193,0.04134532990574122,-46.1004801090844,48.9754801090844,0,正常
2024-01-03 01:00:00,2.808,0.0,33.41,2,0.4966,,,0,0.0,0.0,2.885,0.04800000000000004,1,194,0.04155955441302485,-49.795379438180134,52.603379438180134,0,正常
2024-01-03 01:10:00,2.706,0.0,33.76,2,0.5165,,,0,0.0,0.0,2.9,0.09000000000000075,1,195,0.04177377892030849,-52.12258327033237,54.82858327033237,0,正常
2024-01-03 01:20:00,2.705,0.0,33.84,0,0.5223,,,0,0.0,0.0,2.976,0.4560000000000004,1,196,0.04198800342759212,-48.832182353356984,51.53718235335698,0,正常
2024-01-03 01:30:00,2.856,0.0,33.43,2,0.5947,,,0,0.0,0.0,2.979,0.018000000000000682,1,197,0.04220222793487575,-51.64969796664923,54.50569796664923,0,正常
2024-01-03 01:40:00,3.329,0.0,33.53,0,0.4773,,,0,0.0,0.0,3.012,0.1979999999999995,1,198,0.042416452442159386,-51.006091410526324,54.335091410526324,0,正常
2024-01-03 01:50:00,2.976,0.0,33.16,2,0.5145,,,0,0.0,0.0,3.012,0.0,1,199,0.04263067694944302,-53.770212644671346,56.746212644671346,0,正常
2024-01-03 02:00:00,3.012,0.0,33.04,0,0.5801,,,0,0.0,0.0,3.048,0.2160000000000002,1,200,0.04284490145672665,-49.95640081353622,52.96840081353622,0,正常
2024-01-03 02:10:00,3.048,0.0,33.1,2,0.5511,,,0,0.0,0.0,3.09,0.2519999999999989,1,201,0.043059125964010285,-50.415295088210996,53.463295088211,0,正常
2024-01-03 02:20:00,2.877,0.0,33.16,0,0.4667,,,0,0.0,0.0,3.1,0.060000000000001386,1,202,0.043273350471293916,-49.73238664306359,52.609386643063594,0,正常
2024-01-03 02:30:00,3.393,0.0,32.66,1,0.5326,,,0,0.0,0.0,3.127,0.16199999999999815,1,203,0.043487574978577546,-48.09773327169228,51.49073327169228,0,正常
2024-01-03 02:40:00,3.09,0.0,32.55,2,0.5203,,,0,0.0,0.0,3.184,0.3420000000000023,1,204,0.043701799485861184,-50.92043662954734,54.01043662954734,0,正常
2024-01-03 02:50:00,3.214,0.0,32.55,1,0.4431,,,0,0.0,0.0,3.214,0.17999999999999883,1,205,0.043916023993144815,-49.507956549826304,52.7219565498263,0,正常
2024-01-03 03:00:00,3.493,0.0,31.97,1,0.573,,,0,0.0,0.0,3.229,0.09000000000000075,1,206,0.044130248500428446,-49.96646205050524,53.459462050505245,0,正常
2024-01-03 03:10:00,3.334,0.0,31.77,0,0.4502,,,0,0.0,0.0,3.285,0.3360000000000003,1,207,0.04434447300771208,-46.485336867349815,49.81933686734982,0,正常
2024-01-03 03:20:00,3.458,0.0,31.71,2,0.579,,,0,0.0,0.0,3.3,0.08999999999999808,1,208,0.044558697514995714,-49.79206809643415,53.25006809643415,0,正常
2024-01-03 03:30:00,3.285,0.0,31.66,1,0.6189,,,0,0.0,0.0,3.305,0.030000000000002025,1,209,0.04477292202227935,-49.807290256474516,53.09229025647451,0,正常
2024-01-03 03:40:00,3.229,0.0,31.69,1,0.496,,,0,0.0,0.0,3.31,0.02999999999999936,1,210,0.04498714652956298,-48.601937876365355,51.830937876365354,0,正常
2024-01-03 03:50:00,3.407,0.0,31.8,1,0.6631,,,0,0.0,0.0,3.324,0.08399999999999874,1,211,0.04520137103684661,-48.83354909198647,52.240549091986466,0,正常
2024-01-03 04:00:00,3.346,0.0,31.92,1,0.5069,,,0,0.0,0.0,3.329,0.030000000000002025,1,212,0.04541559554413025,-49.556468401149004,52.90246840114901,0,正常
2024-01-03 04:10:00,3.012,0.0,31.6,2,0.4503,,,0,0.0,0.0,3.334,0.02999999999999936,1,213,0.04562982005141388,-52.27492865906811,55.28692865906811,0,正常
2024-01-03 04:20:00,3.3,0.0,31.7,1,0.4969,,,0,0.0,0.0,3.346,0.07200000000000006,1,214,0.04584404455869751,-50.78510490843587,54.085104908435866,0,正常
2024-01-03 04:30:00,3.503,0.0,31.65,2,0.4893,,,0,0.0,0.0,3.346,0.0,1,215,0.04605826906598115,-52.46144094086549,55.96444094086549,0,正常
2024-01-03 04:40:00,3.184,0.0,31.67,0,0.46,,,0,0.0,0.0,3.39,0.26400000000000023,1,216,0.04627249357326478,-50.411535608203394,53.59553560820339,0,正常
2024-01-03 04:50:00,3.573,0.0,31.41,0,0.5277,,,0,0.0,0.0,3.393,0.017999999999998018,1,217,0.04648671808054841,-48.46668559443037,52.039685594430374,0,正常
2024-01-03 05:00:00,2.435,0.0,31.4,1,0.4519,,,0,0.0,0.0,3.407,0.0840000000000014,1,218,0.04670094258783205,-48.66704326664217,51.10204326664217,0,正常
2024-01-03 05:10:00,3.31,0.0,31.27,1,0.4983,,,0,0.0,0.0,3.458,0.30600000000000094,1,219,0.04691516709511568,-47.278017488848036,50.58801748884804,0,正常
2024-01-03 05:20:00,3.473,0.0,30.98,1,0.4142,,,0,0.0,0.0,3.473,0.08999999999999808,1,220,0.04712939160239932,-46.65094113384339,50.12394113384339,0,正常
2024-01-03 05:30:00,3.518,0.0,30.78,0,0.5599,,,0,0.0,0.0,3.492,0.11400000000000077,1,221,0.04734361610968295,-43.21136388268451,46.72936388268451,0,正常
2024-01-03 05:40:00,4.396,0.0,30.68,1,0.5315,,,0,0.0,0.0,3.493,0.005999999999999339,1,222,0.04755784061696658,-44.74589068935529,49.14189068935529,0,正常
2024-01-03 05:50:00,3.1,0.0,30.52,0,0.5062,,,0,0.0,0.0,3.498,0.030000000000002025,1,223,0.04777206512425022,-44.34064189827723,47.44064189827723,0,正常
2024-01-03 06:00:00,3.492,0.0,30.52,1,0.4648,,,0,0.0,0.0,3.503,0.02999999999999936,1,224,0.04798628963153385,-44.702242770554676,48.19424277055467,0,正常
2024-01-03 06:10:00,3.784,0.0,30.75,0,0.5093,,,0,0.0,0.0,3.518,0.08999999999999808,1,225,0.04820051413881748,-43.48691573459064,47.27091573459064,0,正常
2024-01-03 06:20:00,3.723,0.0,30.62,0,0.4927,,,0,0.0,0.0,3.538,0.1200000000000001,1,226,0.048414738646101116,-42.08570790506178,45.80870790506178,0,正常
2024-01-03 06:30:00,3.893,0.0,30.49,0,0.5365,,,0,0.0,0.0,3.556,0.10800000000000143,1,227,0.04862896315338475,-41.98201734033614,45.87501734033614,0,正常
2024-01-03 06:40:00,3.847,0.0,30.42,2,0.5214,,,0,0.0,0.0,3.573,0.10199999999999942,1,228,0.04884318766066838,-43.98022349306416,47.82722349306416,0,正常
2024-01-03 06:50:00,3.818,0.0,30.1,0,0.5167,,,0,0.0,0.0,3.574,0.005999999999999339,1,229,0.049057412167952015,-42.83712751922644,46.65512751922644,0,正常
2024-01-03 07:00:00,3.305,0.0,30.0,1,0.4385,,,0,0.0,0.0,3.611,0.2220000000000022,1,230,0.049271636675235646,-43.01373498592238,46.31873498592238,0,正常
2024-01-03 07:10:00,3.498,1.9,31.64,0,0.5087,,,0,0.0,0.0,3.663,0.3119999999999976,1,231,0.04948586118251928,-45.89660001290372,49.394600012903716,0,正常
2024-01-03 07:20:00,4.049,0.0,31.52,0,0.555,,,0,0.0,0.0,3.666,0.018000000000000682,1,232,0.049700085689802914,-46.061810956081445,50.110810956081444,0,正常
2024-01-03 07:30:00,4.084,0.0,31.27,0,0.5936,,,0,0.0,0.0,3.723,0.34199999999999964,1,233,0.049914310197086545,-45.65228772060186,49.736287720601865,0,正常
2024-01-03 07:40:00,3.574,0.0,30.9,1,0.4663,,,0,0.0,0.0,3.725,0.012000000000001343,1,234,0.05012853470437018,-43.94667027884225,47.520670278842246,0,正常
2024-01-03 07:50:00,4.051,0.0,31.06,1,0.4991,,,0,0.0,0.0,3.77,0.2699999999999996,1,235,0.05034275921165381,-45.83189333611426,49.882893336114265,0,正常
2024-01-03 08:00:00,3.663,0.0,30.89,1,0.4526,,,0,0.0,0.0,3.784,0.08399999999999874,1,236,0.050556983718937444,-45.53370599210939,49.196705992109386,0,正常
2024-01-03 08:10:00,3.324,0.0,30.83,2,0.5586,,,0,0.0,0.0,3.806,0.13200000000000145,1,237,0.05077120822622108,-50.03399094571887,53.35799094571887,0,正常
2024-01-03 08:20:00,3.39,0.0,30.93,3,0.4897,,,0,0.0,0.0,3.809,0.018000000000000682,1,238,0.05098543273350471,-54.74566526312242,58.13566526312242,0,正常
2024-01-03 08:30:00,3.611,0.0,30.7,0,0.4705,,,0,0.0,0.0,3.818,0.05399999999999938,1,239,0.05119965724078834,-53.42989198414966,57.04089198414966,0,正常
2024-01-03 08:40:00,3.538,0.0,30.85,0,0.4908,,,0,0.0,0.0,3.83,0.07200000000000006,1,240,0.05141388174807198,-52.54811759060408,56.086117590604076,0,正常
2024-01-03 08:50:00,3.666,0.0,30.94,0,0.5058,,,0,0.0,0.0,3.847,0.10199999999999942,1,241,0.05162810625535561,-51.10364689577705,54.76964689577704,0,正常
2024-01-03 09:00:00,3.895,0.0,30.88,2,0.4524,,,0,0.0,0.0,3.888,0.24599999999999955,1,242,0.05184233076263925,-53.070395613125356,56.96539561312536,0,正常
2024-01-03 09:10:00,3.83,0.0,30.6,0,0.4733,,,0,0.0,0.0,3.893,0.02999999999999936,1,243,0.05205655526992288,-49.023909571480544,52.85390957148054,0,正常
2024-01-03 09:20:00,3.888,0.0,30.84,0,0.5717,,,0,0.0,0.0,3.895,0.012000000000001343,1,244,0.05227077977720651,-45.09588763828833,48.98388763828833,0,正常
2024-01-03 09:30:00,3.725,0.0,30.79,0,0.4668,,,0,0.0,0.0,3.929,0.20399999999999885,1,245,0.05248500428449015,-45.05567410079129,48.780674100791295,0,正常
2024-01-03 09:40:00,3.929,0.0,30.61,0,0.4556,,,0,0.0,0.0,3.954,0.15000000000000213,1,246,0.05269922879177378,-44.470736001266914,48.399736001266916,0,正常
2024-01-03 09:50:00,4.182,0.0,30.91,1,0.5131,,,0,0.0,0.0,3.992,0.22799999999999887,1,247,0.05291345329905741,-46.53597170723151,50.71797170723151,0,正常
2024-01-03 10:00:00,3.809,0.0,30.68,1,0.3773,,,0,0.0,0.0,3.992,0.0,1,248,0.05312767780634105,-44.6555124490867,48.4645124490867,0,正常
2024-01-03 10:10:00,4.116,0.0,30.92,0,0.4194,,,0,0.0,0.0,4.008,0.09600000000000009,1,249,0.05334190231362468,-44.84346277146483,48.95946277146483,0,正常
2024-01-03 10:20:00,4.206,0.0,30.86,0,0.624,,,0,0.0,0.0,4.008,0.0,1,250,0.05355612682090831,-44.39058993899903,48.59658993899903,0,正常
2024-01-03 10:30:00,3.556,0.0,30.51,0,0.4306,,,0,0.0,0.0,4.013,0.02999999999999936,1,251,0.05377035132819195,-43.66506663051791,47.22106663051791,0,正常
2024-01-03 10:40:00,4.12,0.0,30.4,0,0.5768,,,0,0.0,0.0,4.034,0.12599999999999945,1,252,0.05398457583547558,-43.49317668819094,47.61317668819094,0,正常
2024-01-03 10:50:00,4.069,0.0,30.17,0,0.5018,,,0,0.0,0.0,4.034,0.0,1,253,0.05419880034275921,-41.312236887738436,45.38123688773844,0,正常
2024-01-03 11:00:00,3.77,0.0,30.31,1,0.406,,,0,0.0,0.0,4.043,0.054000000000002046,1,254,0.054413024850042846,-41.9761345868651,45.746134586865104,0,正常
2024-01-03 11:10:00,4.193,0.0,30.27,1,0.5419,,,0,0.0,0.0,4.049,0.036000000000001364,1,255,0.05462724935732648,-42.950911571975894,47.14391157197589,0,正常
2024-01-03 11:20:00,3.806,0.0,30.58,0,0.4987,,,0,0.0,0.0,4.051,0.011999999999998678,1,256,0.054841473864610114,-43.06360184626851,46.86960184626851,0,正常
2024-01-03 11:30:00,4.173,0.0,30.52,0,0.5657,,,0,0.0,0.0,4.063,0.0719999999999974,1,257,0.055055698371893745,-43.062966514912205,47.23596651491221,0,正常
2024-01-03 11:40:00,3.992,0.0,30.53,0,0.5686,,,0,0.0,0.0,4.069,0.036000000000001364,1,258,0.055269922879177376,-42.98851740477153,46.980517404771525,0,正常
2024-01-03 11:50:00,4.008,0.0,30.53,0,0.4521,,,0,0.0,0.0,4.077,0.04800000000000004,1,259,0.055484147386461014,-42.981962612814414,46.989962612814416,0,正常
2024-01-03 12:00:00,4.013,0.0,30.61,0,0.482,,,0,0.0,0.0,4.084,0.04199999999999804,1,260,0.055698371893744644,-41.42910447709505,45.44210447709505,0,正常
2024-01-03 12:10:00,4.184,0.0,30.54,2,0.5322,,,0,0.0,0.0,4.113,0.17400000000000482,1,261,0.055912596401028275,-43.20983127739828,47.39383127739828,0,正常
2024-01-03 12:20:00,4.133,0.0,30.72,2,0.6026,,,0,0.0,0.0,4.116,0.017999999999995353,1,262,0.05612682090831191,-45.8417761016683,49.974776101668304,0,正常
2024-01-03 12:30:00,3.992,0.0,30.7,0,0.4808,,,0,0.0,0.0,4.12,0.024000000000002686,1,263,0.05634104541559554,-44.95902380998314,48.951023809983134,0,正常
2024-01-03 12:40:00,4.034,0.0,30.93,3,0.4542,,,0,0.0,0.0,4.12,0.0,1,264,0.056555269922879174,-50.32345857369478,54.35745857369478,0,正常
2024-01-03 12:50:00,4.337,0.0,31.0,1,0.506,,,0,0.0,0.0,4.133,0.0779999999999994,1,265,0.05676949443016281,-50.89487745404995,55.23187745404995,0,正常
2024-01-03 13:00:00,4.167,0.0,31.12,3,0.5206,,,0,0.0,0.0,4.141,0.04800000000000004,1,266,0.05698371893744644,-55.61297440785461,59.77997440785461,0,正常
2024-01-03 13:10:00,4.225,0.0,30.9,1,0.6047,,,0,0.0,0.0,4.15,0.054000000000002046,1,267,0.05719794344473008,-49.346217254716976,53.57121725471698,0,正常
2024-01-03 13:20:00,3.954,0.0,30.84,0,0.6001,,,0,0.0,0.0,4.167,0.10199999999999676,1,268,0.05741216795201371,-45.81819107413935,49.77219107413935,0,正常
2024-01-03 13:30:00,4.183,0.0,30.92,0,0.5678,,,0,0.0,0.0,4.173,0.036000000000001364,1,269,0.05762639245929734,-45.80686958219144,49.98986958219144,0,正常
2024-01-03 13:40:00,4.245,0.0,30.88,0,0.5592,,,0,0.0,0.0,4.182,0.054000000000002046,1,270,0.05784061696658098,-41.19455370533592,45.43955370533592,0,正常
2024-01-03 13:50:00,4.113,0.0,30.81,2,0.4634,,,0,0.0,0.0,4.183,0.005999999999996675,1,271,0.05805484147386461,-42.88951160745819,47.00251160745819,0,正常
2024-01-03 14:00:00,4.141,0.0,30.93,1,0.4539,,,0,0.0,0.0,4.184,0.006000000000002004,1,272,0.05826906598114824,-39.69983977211814,43.84083977211814,0,正常
2024-01-03 14:10:00,4.043,0.0,30.83,1,0.6039,,,0,0.0,0.0,4.184,0.0,1,273,0.05848329048843188,-39.5038178051293,43.5468178051293,0,正常
2024-01-03 14:20:00,4.184,0.0,30.9,0,0.4504,,,0,0.0,0.0,4.193,0.05399999999999672,1,274,0.05869751499571551,-39.15600448971804,43.34000448971804,0,正常
2024-01-03 14:30:00,4.255,0.0,30.66,1,0.4676,,,0,0.0,0.0,4.206,0.07800000000000473,1,275,0.05891173950299914,-40.17222897669217,44.42722897669217,0,正常
2024-01-03 14:40:00,4.077,0.0,30.55,2,0.5097,,,0,0.0,0.0,4.225,0.11399999999999544,1,276,0.05912596401028278,-42.92626464766386,47.003264647663855,0,正常
2024-01-03 14:50:00,4.316,0.0,30.49,1,0.5013,,,0,0.0,0.0,4.245,0.12000000000000277,1,277,0.05934018851756641,-40.973014340611826,45.28901434061183,0,正常
2024-01-03 15:00:00,4.287,0.0,30.26,0,0.517,,,0,0.0,0.0,4.255,0.05999999999999872,1,278,0.059554413024850046,-38.56810721805823,42.85510721805823,0,正常
2024-01-03 15:10:00,4.549,0.0,30.46,2,0.5459,,,0,0.0,0.0,4.257,0.011999999999998678,1,279,0.05976863753213368,-40.89421133276301,45.443211332763006,0,正常
2024-01-03 15:20:00,4.289,0.0,30.07,2,0.4671,,,0,0.0,0.0,4.284,0.1620000000000008,1,280,0.05998286203941731,-42.72484421694048,47.013844216940484,0,正常
2024-01-03 15:30:00,4.292,0.0,30.17,0,0.5475,,,0,0.0,0.0,4.287,0.018000000000000682,1,281,0.060197086546700945,-40.881628971083956,45.17362897108396,0,正常
2024-01-03 15:40:00,4.5,0.0,30.09,3,0.4636,,,0,0.0,0.0,4.289,0.011999999999998678,1,282,0.060411311053984576,-43.05989433992704,47.55989433992704,0,正常
2024-01-03 15:50:00,6.224,0.0,29.93,0,0.5126,,,0,0.0,0.0,4.287,-0.011999999999998678,1,283,0.06062553556126821,-40.268772084315515,46.49277208431552,0,正常
2024-01-03 16:00:00,4.15,0.0,30.05,1,0.4914,,,0,0.0,0.0,4.289,0.011999999999998678,1,284,0.060839760068551844,-42.25074999789308,46.40074999789308,0,正常
2024-01-03 16:10:00,4.74,0.0,30.24,1,0.4518,,,0,0.0,0.0,4.291,0.012000000000004007,1,285,0.061053984575835475,-40.89177938994635,45.63177938994635,0,正常
2024-01-03 16:20:00,4.642,0.0,30.37,0,0.5035,,,0,0.0,0.0,4.292,0.005999999999996675,1,286,0.061268209083119106,-38.179030607828736,42.82103060782874,0,正常
2024-01-03 16:30:00,4.696,0.0,30.4,1,0.5528,,,0,0.0,0.0,4.316,0.14400000000000013,1,287,0.061482433590402744,-39.68273635814012,44.37873635814012,0,正常
2024-01-03 16:40:00,4.686,0.0,30.08,0,0.5494,,,0,0.0,0.0,4.325,0.054000000000002046,1,288,0.061696658097686374,-34.48289068724944,39.16889068724944,0,正常
2024-01-03 16:50:00,4.529,0.0,29.9,0,0.4978,,,0,0.0,0.0,4.337,0.0719999999999974,1,289,0.06191088260497001,-34.10152242162803,38.63052242162803,0,正常
2024-01-03 17:00:00,4.063,0.0,29.87,0,0.5744,,,0,0.0,0.0,4.441,0.6240000000000006,1,290,0.06212510711225364,-32.39420065858167,36.45720065858167,0,正常
